id,title
r3d100010172,re3data.orgIdentifier
r3d100011726,re3data.orgIdentifier
r3d100010668,re3data.orgIdentifier
r3d100013469,re3data.orgIdentifier
r3d100010955,re3data.orgIdentifier
r3d100012431,re3data.orgIdentifier
r3d100012089,re3data.orgIdentifier
r3d100012163,re3data.orgIdentifier
r3d100010232,re3data.orgIdentifier
r3d100011741,re3data.orgIdentifier
r3d100012899,re3data.orgIdentifier
r3d100013158,re3data.orgIdentifier
r3d100010165,re3data.orgIdentifier
r3d100011683,re3data.orgIdentifier
r3d100011057,re3data.orgIdentifier
r3d100010606,re3data.orgIdentifier
nld,repositoryLanguage
eng,repositoryLanguage
rus,repositoryLanguage
spa,repositoryLanguage
zho,repositoryLanguage
nor,repositoryLanguage
ind,repositoryLanguage
fra,repositoryLanguage
deu,repositoryLanguage
20202 Plant Ecology and Ecosystem Analysis,subject
317 Geography,subject
"20502 Public Health, Health Services Research, Social Medicine",subject
409 Computer Science,subject
31501 Geophysics,subject
"31502 Geodesy, Photogrammetry, Remote Sensing, Geoinformatics, Cartogaphy",subject
"31801 Hydrogeology, Hydrology, Limnology, Urban Water Management, Water Chemistry, Integrated Water Resources Management",subject
31702 Human Geography,subject
30502 Food Chemistry,subject
20708 Agricultural Economics and Sociology,subject
21 Biology,subject
20104 Structural Biology,subject
102 History,subject
301 Molecular Chemistry,subject
"204 Microbiology, Virology and Immunology",subject
"23 Agriculture, Forestry, Horticulture and Veterinary Medicine",subject
315 Geophysics and Geodesy,subject
31302 Oceanography,subject
42 Thermal Engineering/Process Engineering,subject
11 Humanities,subject
30203 Theory and Modelling,subject
20701 Soil Sciences,subject
10601 Social and Cultural Anthropology and Ethnology/Folklore,subject
112 Economics,subject
10105 Egyptology and Ancient Near Eastern Studies,subject
"20303 Animal Ecology, Biodiversity and Ecosystem Research",subject
31301 Atmospheric Science,subject
305 Biological Chemistry and Food Chemistry,subject
"31601 Geochemistry, Mineralogy and Crystallography",subject
31401 Geology and Palaeontology,subject
314 Geology and Palaeontology,subject
"207 Agriculture, Forestry, Horticulture and Veterinary Medicine",subject
4 Engineering Sciences,subject
202 Plant Sciences,subject
"106 Non-European Languages and Cultures, Social and Cultural Anthropology, Jewish Studies and Religious Studies",subject
3 Natural Sciences,subject
302 Chemical Solid State and Surface Research,subject
101 Ancient Cultures,subject
10104 Classical Archaeology,subject
205 Medicine,subject
318 Water Research,subject
12 Social and Behavioural Sciences,subject
"44 Computer Science, Electrical and System Engineering",subject
"20302 Evolution, Anthropology",subject
31 Chemistry,subject
34 Geosciences (including Geography),subject
"316 Geochemistry, Mineralogy and Crystallography",subject
311 Astrophysics and Astronomy,subject
1 Humanities and Social Sciences,subject
20204 Plant Physiology,subject
2 Life Sciences,subject
201 Basic Biological and Medical Research,subject
32 Physics,subject
20305 Biochemistry and Animal Physiology,subject
31701 Physical Geography,subject
11202 Economic and Social Policy,subject
20102 Biophysics,subject
313 Atmospheric Science and Oceanography,subject
"404 Heat Energy Technology, Thermal Machines, Fluid Mechanics",subject
40902 Software Technology,subject
"10603 African, American and Oceania Studies",subject
22 Medicine,subject
203 Zoology,subject
20704 Ecology of Agricultural Landscapes,subject
10101 Prehistory,subject
genome,keyword
astrophysics,keyword
climatic changes,keyword
surface air temperature,keyword
tropospheric chemistry,keyword
economics,keyword
cartology,keyword
North America,keyword
atmospheric dispersion,keyword
WASA,keyword
gravity,keyword
sedimentary,keyword
CERES,keyword
citizen science,keyword
humidity,keyword
subseafloor ocean,keyword
simulation,keyword
climate data,keyword
health sciences,keyword
storm prediction,keyword
space sciences,keyword
European forecasts,keyword
satellite meteorology,keyword
freshwater,keyword
CALIPSO,keyword
hovmöller diagrams,keyword
Historical weather data,keyword
volcanic seismic data,keyword
astronomical events,keyword
meteorology - remote sensing,keyword
air-sea fluxes,keyword
natural hazards,keyword
hazards,keyword
snowfall,keyword
NASA''s Earth Observing System,keyword
water management,keyword
hydrocarbons,keyword
methan,keyword
atmospheric chemistry,keyword
drilling,keyword
management of urban areas,keyword
soil,keyword
hydrosphere,keyword
lake,keyword
oceanography,keyword
carbon monoxide,keyword
urban planning,keyword
research data,keyword
alternative energy,keyword
terrestrial data,keyword
Climate data,keyword
SPECS,keyword
energy system analysis,keyword
solar radiation,keyword
air-sea measurements,keyword
maritime routing,keyword
power system modelling,keyword
marine pollution,keyword
storm,keyword
social development,keyword
Earth System Models ESMs,keyword
ice and snow,keyword
circulation,keyword
topography,keyword
biogeoclimatic zone,keyword
Weather verification,keyword
climate monitoring,keyword
sensor data,keyword
human,keyword
CORDEX,keyword
satellite program,keyword
global weather experiment project,keyword
ecology,keyword
cryosphere,keyword
glacier fluctuation,keyword
coastal,keyword
lake level reconstruction,keyword
Terra satellite,keyword
forecast,keyword
Beaufort scale,keyword
land degradation,keyword
ocean maps,keyword
weather records Germany,keyword
Bioclim,keyword
CERA database,keyword
Scientific Committee on Arctic Research,keyword
environmental monitoring,keyword
energy cycle,keyword
isotope,keyword
sea surface salinity SSS,keyword
marine ecosystems,keyword
remote sensing,keyword
arctic landscapes,keyword
marine,keyword
Sentinels,keyword
ice core,keyword
ectomycorrhizae,keyword
tropical forest,keyword
agriculture systems,keyword
ocean circulation changes,keyword
polar maps,keyword
wind,keyword
Diversity Workbench,keyword
earth observing system,keyword
forest management,keyword
sediments,keyword
hurricane trends,keyword
nature biodiversity,keyword
Indonesia,keyword
data assimilation,keyword
oberservation,keyword
biology,keyword
hydrometeorology,keyword
climate forcing,keyword
boreal coastal ecysystems,keyword
temperature anomalies,keyword
measurement,keyword
historical weather data,keyword
technical climatology,keyword
weather prediction,keyword
Caribbean,keyword
meterology,keyword
climate information,keyword
area studies,keyword
population,keyword
diet,keyword
Murray-Darling Basin,keyword
surface wind speed,keyword
climate system,keyword
arctic regions,keyword
monitoring,keyword
spectroradiometer,keyword
hurricanes and storms,keyword
CMIP5,keyword
bioclimate profiles,keyword
glaciology,keyword
land surface,keyword
emissions estimates,keyword
trait data,keyword
archaeobotany,keyword
L-OTI,keyword
marine plankton,keyword
microphysics,keyword
earth sciences,keyword
biosphere,keyword
cyclones,keyword
earth history,keyword
civilization,keyword
global climate,keyword
plant,keyword
climate research,keyword
climatic extremes,keyword
historical climate,keyword
ocean temperature,keyword
ozone,keyword
ecosystem modelling,keyword
Global Historical Climate Network,keyword
infrastructure,keyword
phytoplankton,keyword
charts,keyword
wind profiling radars,keyword
space weather,keyword
ecological modeling,keyword
Re-analysis,keyword
deep biosphere,keyword
North Pacific,keyword
renewable energy,keyword
re-analyses,keyword
clouds,keyword
ecological informatics,keyword
vertebrates,keyword
ECHAM,keyword
topoclimatology,keyword
carbon dioxide,keyword
Community Climate Model - CCM,keyword
evolutionary genetics,keyword
cloud physics,keyword
radioactivity monitoring,keyword
surface pressure,keyword
calibration,keyword
biogeochemistry,keyword
ERSST v4,keyword
kelp forests,keyword
physical sciences,keyword
stratosphere,keyword
air quality,keyword
weather warning,keyword
pollutants,keyword
pressure,keyword
geodynamics,keyword
agricultural,keyword
earth radiation budget,keyword
hydrology,keyword
soil science,keyword
fisheries,keyword
Terrestrial Systems Modeling Platform,keyword
coral and sclerosponge,keyword
paleoclimate data standards,keyword
biological adaptation,keyword
marine climatology,keyword
environmental ecology,keyword
VLBI,keyword
multidisciplinary,keyword
vegetation and climate,keyword
Copernicus,keyword
satellite,keyword
fresh water,keyword
statistics,keyword
geophysical sciences,keyword
solar weather,keyword
environment,keyword
chemistry,keyword
evaporation,keyword
MARS,keyword
sediment,keyword
modelling,keyword
gas,keyword
cloud types,keyword
evolutionary impact,keyword
marine coastal,keyword
shells,keyword
terrestrial ecology,keyword
tree ring,keyword
paleoclimatology,keyword
cruises,keyword
atmospheric pressure,keyword
cloud cover,keyword
transport,keyword
aerosol life cycle,keyword
climate indices,keyword
habitat,keyword
SeaWiFS,keyword
SEA,keyword
ecosystem,keyword
outerspace,keyword
ozone layer depletion,keyword
energy,keyword
carbon,keyword
sample distribution,keyword
SRB,keyword
DNA barcoding,keyword
nutrition,keyword
polar orbit,keyword
HIPOCAS,keyword
archaeology,keyword
physical climate,keyword
historical weather,keyword
loess and eolian dust,keyword
Weikinn,keyword
industrial pollution,keyword
TES,keyword
radiation,keyword
Simulation Laboratory 'Terrestrial Systems',keyword
nitrous oxide,keyword
weather forecasting,keyword
ocean winds,keyword
photoperiod,keyword
water and energy cycles,keyword
weather forecast,keyword
carbon cycling,keyword
marine sciences,keyword
toxic phytoplankton,keyword
atmospheric sciences,keyword
weather control,keyword
Jason-2,keyword
gps,keyword
fly population,keyword
environmental sciences,keyword
wildlife,keyword
EMSA,keyword
zooarchaeology,keyword
global warming,keyword
invertebrates,keyword
"greenhouse effect, atmospheric",keyword
mineralogy,keyword
anthropology,keyword
x-ray,keyword
speleothem,keyword
atmospheric warming,keyword
MetOP,keyword
floods,keyword
climate science,keyword
oil,keyword
groundwater,keyword
soil temperature,keyword
microtopography,keyword
hydrologic cycle,keyword
landslides,keyword
meteorological satellite,keyword
meteorology - research,keyword
species identification,keyword
glacier,keyword
aviation weather,keyword
paleontology,keyword
coal,keyword
climate modelling,keyword
natural science,keyword
geophysics,keyword
continental-scale phenological observatory,keyword
terrestrial ecosystems,keyword
FRONTEX,keyword
ocean circulation,keyword
ISCCP,keyword
occurrences of thunderstorms,keyword
Meteosat,keyword
HISKLID,keyword
rocks,keyword
cement production,keyword
plant macrofossil,keyword
models,keyword
station networks,keyword
precipitation chemistry,keyword
freshwater ecosystems,keyword
land-surface,keyword
surface water chemistry,keyword
identification key,keyword
climate reconstruction,keyword
urban ecosystems,keyword
earth system sciences,keyword
ecosystems,keyword
seafloor morphology,keyword
urban infrastructure,keyword
forecasts,keyword
health,keyword
social sciences,keyword
ocean weather prediction,keyword
phenology,keyword
water-table dynamics,keyword
Svalbard (Norway),keyword
ecological data,keyword
3DModel,keyword
survey,keyword
soil solution chemistry,keyword
climate dynamics,keyword
dust,keyword
halogenation,keyword
navigation,keyword
agroclimatology,keyword
indigenous knowledge,keyword
marine resources,keyword
sea-ice,keyword
TRMM,keyword
marine meteorology,keyword
World Climate Research Programme (WCRP),keyword
marine fish,keyword
wildfire prediction,keyword
animal,keyword
NOAA GHCN v3,keyword
civil protection,keyword
spacecraft,keyword
TSMP,keyword
meteorology - research - international cooperation,keyword
metagenomes,keyword
minimum vapor pressure deficit vpdmin,keyword
earth observation,keyword
circulation maps,keyword
volcanic,keyword
flood marks,keyword
arctic,keyword
snow,keyword
climate simulation,keyword
medical climatology,keyword
SLTS,keyword
paleoceanography,keyword
crops and climate,keyword
maximum temperature (tmax,keyword
BCLIMATE simulation,keyword
biogeochemical cycles,keyword
salinity density,keyword
wind speed,keyword
fire,keyword
FAIR,keyword
natural resources,keyword
human biometeorology,keyword
ocean seasurface topography OST,keyword
climate,keyword
GIS,keyword
emission,keyword
astronomy,keyword
observations,keyword
climate processes,keyword
in-situ observations,keyword
marine expeditions,keyword
biodiversity,keyword
water quality,keyword
fossil fuels,keyword
field surveys,keyword
environmental hazards,keyword
geophysical events,keyword
ice sheets,keyword
droughts - research,keyword
space agencies,keyword
instrumented systems,keyword
weather science,keyword
Africa,keyword
GPM,keyword
atmospheric shortwave,keyword
hydroclimatology,keyword
MODIS-Aqua,keyword
dem,keyword
commerce,keyword
community database,keyword
satellite images,keyword
sea ice,keyword
ice,keyword
CPR Continuous Plankton Recorder,keyword
marine biodiversity,keyword
meteorology,keyword
CLIPC,keyword
atmosphere sounding,keyword
COSMO-CLM,keyword
borehole,keyword
seaice,keyword
minimum temperature tmin,keyword
atmospheric carbon dioxide,keyword
climate model,keyword
rain and rainfall,keyword
ground data,keyword
marine reef,keyword
marine biology,keyword
Kelvin wave energetics,keyword
precipitation,keyword
ecological genetics,keyword
currents and sea ice,keyword
cloud forecasting,keyword
carbon cycle,keyword
plants,keyword
rivers - economic aspects,keyword
Aqua satellite,keyword
geoengeneering,keyword
tropics,keyword
environment protection,keyword
earth system,keyword
satellites,keyword
extreme weather,keyword
atmospheric science,keyword
rainfall,keyword
earth science,keyword
glaciers,keyword
aborigines,keyword
satellite data,keyword
coastal areas,keyword
Latin America,keyword
Land-Ocean Temperature Index,keyword
fungi,keyword
climate change mitigation,keyword
ocean indicators,keyword
air quality management,keyword
atmospheric temperature,keyword
mobility,keyword
geology,keyword
cloud profiling radars,keyword
weather radar,keyword
atmospheric aerosols,keyword
paleomagnetism,keyword
radiation budget,keyword
geophysic,keyword
geochemistry,keyword
specimens,keyword
historical climate data,keyword
surface energy,keyword
pollen,keyword
geomorphology,keyword
historical precipitation,keyword
MODIS-Terra,keyword
soil hydrology,keyword
biometeorology,keyword
descriptive data,keyword
Metop,keyword
weather phenomena,keyword
severe storms,keyword
landice,keyword
microfossils,keyword
physical geography,keyword
long-term temperature,keyword
paleo-climate,keyword
open energy data,keyword
spectral response curve,keyword
geoinformatics,keyword
North Atlantic,keyword
mycorrhiza,keyword
United States,keyword
temperature,keyword
polar year,keyword
agrology,keyword
physics,keyword
bioarchaeology,keyword
aerospace,keyword
global water cycle,keyword
water cycle,keyword
weather warnings,keyword
atmospheric,keyword
measurements,keyword
tropical zonal winds,keyword
gas flaring,keyword
instruments and sensors,keyword
EUROSUR,keyword
regional and local planning,keyword
terrain data,keyword
PELLETS-2D,keyword
deep sea,keyword
climate change projections,keyword
Central Arctic,keyword
global carbon cycle,keyword
regional climate,keyword
Alaska,keyword
satellite imagery,keyword
water,keyword
atmospheric radiation,keyword
satellite navigation,keyword
ecological system,keyword
A-train,keyword
maritime security,keyword
bathymetry,keyword
Global climate change,keyword
HSB,keyword
forecasting,keyword
nature,keyword
Fairbanks (Alaska),keyword
GARP,keyword
dioxide,keyword
MOPITT,keyword
Hindcast,keyword
FAIR data,keyword
AMSU,keyword
High altitude stations,keyword
sustainability,keyword
Intergovernmental Panel on Climate Change (IPCC),keyword
Mediterreanen Sea,keyword
gases,keyword
AATAMS,keyword
industry,keyword
hurricane,keyword
microbiological samples,keyword
cloud life cycle,keyword
core repository,keyword
social population,keyword
energy dynamics,keyword
analyse tool,keyword
weather,keyword
SCARR,keyword
space organisations,keyword
land cover,keyword
ocean,keyword
border surveillance,keyword
techtonic,keyword
animals,keyword
see surface temperature SST,keyword
Mediterranean,keyword
vegetation,keyword
maximum vapor pressure deficit vpdmax,keyword
data,keyword
oceans‐atmosphere dynamics,keyword
lacustrine,keyword
Arctic sea ice,keyword
greenhouse gases,keyword
Historical climate data,keyword
water vapor,keyword
tree rings,keyword
aerosol,keyword
Canada,keyword
climate prediction,keyword
atmospheric nitrogen chemistry,keyword
CEDIM,keyword
insect,keyword
environmental science,keyword
solar,keyword
organic residue,keyword
maps,keyword
Pacific,keyword
biological life cycle,keyword
land,keyword
geography,keyword
sustainable development,keyword
Asia,keyword
australia,keyword
climatology,keyword
paleoenvironmental changes,keyword
water levels,keyword
seismology,keyword
livestock management,keyword
Earth Observing System - EOS,keyword
food security,keyword
landscape processes,keyword
drought patterns,keyword
fauna,keyword
environmental data,keyword
station,keyword
Mexico,keyword
tectonic,keyword
global change,keyword
landscape,keyword
Weather data,keyword
earthquake,keyword
natural gas,keyword
atmospheric dynamics,keyword
satellite missions,keyword
environmental sensors,keyword
weather foreasting,keyword
change,keyword
stroms,keyword
ecoculture,keyword
corals,keyword
forestry,keyword
aerosols,keyword
water resources,keyword
precipitation (meteorology),keyword
radiative processes,keyword
paleclimate modelling,keyword
G-MOSAIC,keyword
air,keyword
methane,keyword
troposphere,keyword
OCTS,keyword
historical temperature,keyword
World climate,keyword
spatial habitat heterogeneity,keyword
atmosphere,keyword
invasion biology,keyword
model forecast,keyword
talking fish project,keyword
climate change,keyword
lithosphere,keyword
permafrost,keyword
fire history,keyword
South Atlantic,keyword
turbulence,keyword
paleoclimate,keyword
climate changes,keyword
meteorology - data processing,keyword
earth,keyword
agriculture,keyword
troposhere,keyword
atmospheric longwave,keyword
historial climatology,keyword
tourism,keyword
geodetic gravity,keyword
tropical storm,keyword
snow and ice,keyword
Networkbased data,contentType
Databases,contentType
Standard office documents,contentType
Configuration data,contentType
other,contentType
Structured text,contentType
Images,contentType
Structured graphics,contentType
Scientific and statistical data formats,contentType
Audiovisual data,contentType
Plain text,contentType
Raw data,contentType
Source code,contentType
Archived data,contentType
Software applications,contentType
dataProvider,providerType
serviceProvider,providerType
